
"ID_TRANSACCION_ORGANISMO","PROVIDER","TIPO_TARJETA","NUMERO_SERIE_HEX","FECHA_HORA_TRANSACCION","LINEA","ESTACION","AUTOBUS","RUTA","EQUIPO","TIPO_EQUIPO","LOCATION_ID","TIPO_TRANSACCION","SALDO_ANTES_TRANSACCION","MONTO_TRANSACCION","SALDO_DESPUES_TRANSACCION","PERFIL1","PERFIL2","PERFIL3","SAM_SERIAL_HEX_ULTIMA_RECARGA","SAM_SERIAL_HEX","CONTADOR_RECARGAS","CONTADOR_VALIDACIONES","EVENT_LOG","LOAD_LOG","PURCHASE_LOG","MAC","COUNTER_VALUE","COUNTER_AMOUNT","SAM_COUNTER","ENVIRONMENT","ENVIRONMENT_ISSUER_ID","CONTRACT","CONTRACT_TARIFF","CONTRACT_SALE_SAM","CONTRACT_RESTRICT_TIME","CONTRACT_VALIDITY_START_DATE","CONTRACT_VALIDITY_DURATION"
"128071057","15","1","000000007C084488","2024-10-24 12:30:19","12","","8E","40","01","4","12448E","03","3700","800","2900","0","  0","  0","AE10D0F2","AEC426C1","","3,521","0100006A03011512448E345094DB0003201512448E345094DB01010000","","00000000000000000000000000000000000000000000000000000000000000C0006BE9E823D99C000B54FCE027AE02EEC0AEC426C1000DC1000B54006B","0000000000000000000000000000039530E90F050A8DA1000D9ABED1E501FA7DD89E","000000","000000","00FC10","1484013200000000256133A60000000000000000000000000000000000","32","010119E23F0132818000000000000000261DAE10D0DF00FC10C4C0BEEA","1","AE10D0DF","00","2023-09-19 00:00:00","63"
"128071059","15","1","000000000589CF10","2024-10-24 12:38:42","12","","8E","40","01","4","12448E","03","2000","800","1200","0","  0","  0","AE10D1B5","AEC426C1","","3,522","0100011203011512448E345096D20003201512448E345096D201010000","","00000000000000000000000000000000000000000000000000000000000000C00113D26EE131700004B0FCE027AE02F6C0AEC426C1000DC20004B00113","000000000000000000000000000003517935C4FD291F7E000D9B083B51C7DCC18DBA","000000","000000","005EDB","1484015A0000000025BC34010000000000000000000000000000000000","5A","0101199B3F01328180000000000000002664AE10D10E005EDBC4C5C22C","1","AE10D10E","00","2023-11-29 00:00:00","63"
"128071061","15","1","0000000007333923","2024-10-24 12:39:17","12","","8E","40","01","4","12448E","03","3400","800","2600","0","  0","  0","AE10D22A","AEC426C1","","3,523","0100002203011512448E345096F50003201512448E345096F501010000","","00000000000000000000000000000000000000000000000000000000000000C0001E825AB2DE84000A28FCE027AE02F7C0AEC426C1000DC3000A28001E","0000000000000000000000000000039CBBC861A880D111000D9CEA3163F7590C58E3","000000","000000","001398","148401010000000026B234F70000000000000000000000000000000000","01","0101186D3C01018180000000000000002792AE10E191001398C490AEDB","1","AE10E191","00","2024-09-26 00:00:00","60"
"128073937","15","1","00000000943735F8","2024-10-24 12:53:08","12","","9B","40","01","4","12449B","03","1700","800","900","0","  0","  0","AE126110","AEC426C2","","2,439","01FFFFAC03011512449B34509A340003201512449B34509A3401010000","","00000000000000000000000000000000000000000000000000000000000000C000AA52145F5B15000384FCE027AE0305C0AEC426C200098700038400AA","000000000000000000000000000003FA533187340BA3FB0009680B744A0938DE6869","000000","000000","002CF7","1484010112345678255533990000010101000000000000000000000000","01","0101199F3F01328180000000000000002660AE10D1B5002CF7C4ED890E","1","AE10D1B5","00","2023-11-25 00:00:00","63"
"128100073","15","1","000000007C2FDAE9","2024-10-24 14:02:11","12","","8E","40","01","4","12448E","03","1100","800","300","0","  0","  0","AE10D11A","AEC426C1","","3,524","0100009203011512448E3450AA630003201512448E3450AA6301010000","","00000000000000000000000000000000000000000000000000000000000000C00092088817C58700012CFCE027AE034AC0AEC426C1000DC400012C0092","000000000000000000000000000003A87C7F8BC2379D73000D9D8DE9745F4058C0E0","000000","000000","02430D","1484013200000000268634CB0000000000000000000000000000000000","32","010119203F013281800000000000000026DFAE10D1B802430DC4AF796F","1","AE10D1B8","00","2024-03-31 00:00:00","63"
"128100075","15","1","00000000052915E9","2024-10-24 14:02:27","12","","8E","40","01","4","12448E","03","8700","800","7900","0","  0","  0","AE10D15D","AEC426C1","","3,525","0100003D03011512448E3450AA730003201512448E3450AA7301010000","","00000000000000000000000000000000000000000000000000000000000000C0003D9804E71411001EDCFCE027AE034AC0AEC426C1000DC5001EDC003D","0000000000000000000000000000032533099E4FE8671F000D9EFD94D4314510B801","000000","000000","0017C3","148401320000000024F7333C0000000000000000000000000000000000","32","01011A983F015A8180000000000000002567AE11AE140017C3C41C2918","1","AE11AE14","00","2023-03-21 00:00:00","63"
"128111870","15","1","000000007D04C6EF","2024-10-24 14:16:46","12","","8E","40","01","4","12448E","03","9100","800","8300","0","  0","  0","AE10D1EB","AEC426C1","","3,526","010002B603011512448E3450ADCE0003201512448E3450ADCE01010000","","00000000000000000000000000000000000000000000000000000000000000C003B7D0E6FF2F1A00206CFCE027AE0358C0AEC426C1000DC600206C03B7","0000000000000000000000000000037866455FCA10194D000D9FD76C6C42728A330B","000000","000000","00CCEF","148401014944454E21D230160000010100000000000000000000000000","01","01011E2D3F010181800000000000000021D2AEC2841A00CCEFC45BCFCE","1","AEC2841A","00","2020-09-15 00:00:00","63"
"128111872","15","1","000000007CBEC6D4","2024-10-24 14:18:40","12","","8E","40","01","4","12448E","03","1900","800","1100","0","  0","  0","AE10D1EA","AEC426C1","","3,527","0100001303011512448E3450AE400003201512448E3450AE4001010000","","00000000000000000000000000000000000000000000000000000000000000C000126FE4E73C2C00044CFCE027AE035AC0AEC426C1000DC700044C0012","00000000000000000000000000000374C3D947EB966C14000DA0768EE6CE7CC32779","000000","000000","0066FA","1484013200000000271A355E0000000000000000000000000000000000","32","0101186E3C01328180000000000000002791AE10D21A0066FAC4AE7B82","1","AE10D21A","00","2024-09-25 00:00:00","60"
"128111874","15","1","00000000C34C8448","2024-10-24 14:45:00","12","","8E","40","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128121955","15","1","00000000C845E8AA","2024-10-24 14:57:27","12","","8E","40","01","4","12448E","03","14400","800","13600","0","  0","  0","AE10D0D2","AEC426C1","","3,528","0100058D03011512448E3450B7570003201512448E3450B75701010000","","00000000000000000000000000000000000000000000000000000000000000C008467941CABC4C003520FCE027AE0381C0AEC426C1000DC80035200846","0000000000000000000000000000037DFE973A6CC64D77000DA1D991F67212E05BAA","000000","000000","004CB7","148401321234567820902ED40000010101000000000000000000000000","32","01011F6F3F01328180000000000000002090AE10D0CC004CB7C417CD0F","1","AE10D0CC","00","2019-10-29 00:00:00","63"
"128182457","15","1","00000000C88DDC7F","2024-10-24 16:35:20","12","","8E","40","01","4","12448E","03","4000","800","3200","0","  0","  0","AEC40B82","AEC426C1","","3,529","0100FFEC03011512448E3450CE480003201512448E3450CE4801010000","","00000000000000000000000000000000000000000000000000000000000000C00242D1D597C11A000C80FCE027AE03E3C0AEC426C1000DC9000C800242","0000000000000000000000000000032EA92B2D113E102D000DA2DEBC0BA9F44E9E9A","000000","000000","03B70D","148401321234567820C62F0A0000010101000000000000000000000000","32","01011F393F013281800000000000000020C6AEC260A703B70DC466A8D7","1","AEC260A7","00","2019-12-22 00:00:00","63"
"128182459","15","1","00000000C88DDC7F","2024-10-24 16:35:21","12","","8E","40","01","4","12448E","03","3200","800","2400","0","  0","  0","AEC40B82","AEC426C1","","3,530","0100FFED03011512448E3450CE490003201512448E3450CE4901010000","","00000000000000000000000000000000000000000000000000000000000000C00243F821329421000960FCE027AE03E3C0AEC426C1000DCA0009600243","00000000000000000000000000000316169A16068DA115000DA3112CA86C43CF6E62","000000","000000","03B70D","148401321234567820C62F0A0000010101000000000000000000000000","32","01011F393F013281800000000000000020C6AEC260A703B70DC466A8D7","1","AEC260A7","00","2019-12-22 00:00:00","63"
"128182462","15","1","00000000C8981889","2024-10-24 16:48:46","12","","8E","40","01","4","12448E","03","1600","800","800","0","  0","  0","AE11AE16","AEC426C1","","3,531","01FFFFBA03011512448E3450D16E0003201512448E3450D16E01010000","","00000000000000000000000000000000000000000000000000000000000000C00706C762DB2D54000320FCE027AE03F0C0AEC426C1000DCB0003200706","0000000000000000000000000000034458BC9A8BD60749000DA4B79F2271B43A5504","000000","000000","033A52","148401321234567820FB2F3F0000010101000000000000000000000000","32","01011F043F013281800000000000000020FBAEC260A4033A52C4536A77","1","AEC260A4","00","2020-02-13 00:00:00","63"
"128192322","15","1","000000007C984964","2024-10-24 17:12:52","12","","8E","40","01","4","12448E","03","1200","800","400","0","  0","  0","AEC37EFE","AEC426C1","","3,532","01FFFFAA03011512448E3450D7140003201512448E3450D71401010000","","00000000000000000000000000000000000000000000000000000000000000C000A96670FC0496000190FCE027AE0408C0AEC426C1000DCC00019000A9","000000000000000000000000000003778E16B694548A2C000DA5A58B907599A070D9","000000","000000","006A9E","148401320000000026CC35100000000000000000000000000000000000","32","010118D03F0132818000000000000000272FAE10D15D006A9EC475CC5C","1","AE10D15D","00","2024-06-19 00:00:00","63"
"128192324","15","1","0000000004F1BB46","2024-10-24 17:20:00","12","","8E","40","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128198271","15","1","0000000094C12C88","2024-10-24 06:20:21","12","","1C","40","01","4","12441C","03","3600","800","2800","0","  0","  0","AE10D209","AEC426C3","","2,730","0100001603011512441C34503E250003201512441C34503E2501010000","","00000000000000000000000000000000000000000000000000000000000000C0001674D6C89B05000AF0FCE027AE017CC0AEC426C3000AAA000AF00016","0000000000000000000000000000034040C7DD7FBFB970000A945A5B0475ED97B41E","000000","000000","00D52D","1484013200000000275335960000010101000000000000000000000000","32","0101185B3C013281800000000000000027A4AE10D0FF00D52DC4C7D319","1","AE10D0FF","00","2024-10-14 00:00:00","60"
"128198273","15","1","00000000940C271E","2024-10-24 06:22:21","12","","1C","40","01","4","12441C","03","9000","800","8200","0","  0","  0","AE10D0FF","AEC426C3","","2,731","0100006303011512441C34503E9D0003201512441C34503E9D01010000","","00000000000000000000000000000000000000000000000000000000000000C00332102839B064002008FCE027AE017EC0AEC426C3000AAB0020080332","000000000000000000000000000003C1CE0D20F21F07A9000A958C0A042A17442B1D","000000","000000","021B18","1484010112345678215A2F9D0000010101000000000000000000000000","01","01011EA53F0101818000000000000000215AAEC28416021B18C44C5485","1","AEC28416","00","2020-05-18 00:00:00","63"
"128198442","15","1","0000000093DEA577","2024-10-24 07:50:28","12","","1C","40","01","4","12441C","03","3700","800","2900","0","  0","  0","AEC8E418","AEC426C3","","2,732","0100FFF503011512441C345053440003201512441C3450534401010000","","00000000000000000000000000000000000000000000000000000000000000C00121E0A7678547000B54FCE027AE01D6C0AEC426C3000AAC000B540121","000000000000000000000000000003D248ACBBDE48F9A1000A96BAEA34D0BE048158","000000","000000","0006EA","148401321234567820602EA40000010101000000000000000000000000","32","01011F9F3F01328180000000000000002060AE10D0BC0006EAC428A3AB","1","AE10D0BC","00","2019-09-11 00:00:00","63"
"128198480","15","1","0000000093DA8D28","2024-10-24 08:12:58","12","","1C","40","01","4","12441C","03","3000","800","2200","0","  0","  0","AE10D270","AEC426C3","","2,733","0100FFDB03011512441C3450588A0003201512441C3450588A01010000","","00000000000000000000000000000000000000000000000000000000000000C001A887C4300445000898FCE027AE01ECC0AEC426C3000AAD00089801A8","000000000000000000000000000003B1B6F25FA4CD5DE1000A972D0B10C92F658091","000000","000000","030E12","148401321234567820582E9C0000010101000000000000000000000000","32","01011EFD3F010281800000000020A0032102AE1260F8030E12C4EA04ED","1","AE1260F8","00","2020-02-20 00:00:00","63"
"128198482","15","1","0000000093CBD092","2024-10-24 08:13:23","12","","1C","40","01","4","12441C","03","11100","800","10300","0","  0","  0","AE10D219","AEC426C3","","2,734","0100003A03011512441C345058A30003201512441C345058A301010000","","00000000000000000000000000000000000000000000000000000000000000C002AC621EE817ED00283CFCE027AE01EDC0AEC426C3000AAE00283C02AC","00000000000000000000000000000319CFF1CD68AF2FDA000A98E94524266E80AC61","000000","000000","0019BD","148401011234567820A02EE40000010101000000000000000000000000","01","01011EA73F01078180000000000000002158AE12DFFE0019BDC4F1D526","1","AE12DFFE","00","2020-05-16 00:00:00","63"
"128198549","15","1","0000000094B80F43","2024-10-24 08:47:24","12","","1C","40","01","4","12441C","03","6900","800","6100","0","  0","  0","AE10D109","AEC426C3","","2,735","0100001C03011512441C3450609C0003201512441C3450609C01010000","","00000000000000000000000000000000000000000000000000000000000000C0001C20AE683F990017D4FCE027AE020FC0AEC426C3000AAF0017D4001C","0000000000000000000000000000034DD15DA978637BD2000A99BA538923AC1965CC","000000","000000","00CBB8","1484013200000000267034B40000010101000000000000000000000000","32","010119703F0132818000000000000000268FAE10D19300CBB8C432BB5F","1","AE10D193","00","2024-01-11 00:00:00","63"
"128198553","15","1","000000009436295C","2024-10-24 08:47:49","12","","1C","40","01","4","12441C","03","7500","800","6700","0","  0","  0","AEC4096C","AEC426C3","","2,736","0100000103011512441C345060B50003201512441C345060B501010000","","00000000000000000000000000000000000000000000000000000000000000C000FC9FDC6B3A86001A2CFCE027AE020FC0AEC426C3000AB0001A2C00FC","000000000000000000000000000003AC4A3038EB245613000A9A089EB6867E71DE23","000000","000000","000103","1484010112345678255533990000010101000000000000000000000000","01","01011AAA3F01058180000000000000002555AEC2EA47000103C4FB1F7D","1","AEC2EA47","00","2023-03-03 00:00:00","63"
"128198617","15","1","000000000527D561","2024-10-24 09:52:26","12","","1C","40","01","4","12441C","03","13400","800","12600","0","  0","  0","AEC4096D","AEC426C3","","2,737","010000BE03011512441C34506FDA0003201512441C34506FDA01010000","","00000000000000000000000000000000000000000000000000000000000000C003A9F71B27A69C003138FCE027AE0250C0AEC426C3000AB100313803A9","000000000000000000000000000003F54C72791670CF7D000A9B2DA86458F93C60F1","000000","000000","037203","148401320000000024F8333D0000000000000000000000000000000000","32","01011B073F013281800000000000000024F8AEC283FC037203C48ACB9B","1","AEC283FC","00","2022-11-30 00:00:00","63"
"128198619","15","1","0000000004E36D57","2024-10-24 10:04:54","12","","1C","40","01","4","12441C","03","1300","800","500","0","  0","  0","AEC938A0","AEC426C3","","2,738","01FFFFAE03011512441C345072C60003201512441C345072C601010000","","00000000000000000000000000000000000000000000000000000000000000C000AD6171C738DC0001F4FCE027AE025CC0AEC426C3000AB20001F400AD","000000000000000000000000000003C9654BF07C14A6BC000A9C6E83618961B5704A","000000","000000","022BDA","14840101000000002425326A0000000000000000000000000000000000","01","01011BDA3F01018180000000000000002425AEC2841D022BDAC41F1A40","1","AEC2841D","00","2022-05-03 00:00:00","63"
"128198621","15","1","0000000094322A4D","2024-10-24 10:14:11","12","","1C","40","01","4","12441C","03","2200","800","1400","0","  0","  0","AE10D1E7","AEC426C3","","2,739","0100002403011512441C345074F30003201512441C345074F301010000","","00000000000000000000000000000000000000000000000000000000000000C0011CD2211FA256000578FCE027AE0266C0AEC426C3000AB3000578011C","0000000000000000000000000000034E52B9503B9A90BC000A9DA538315F5441ADB3","000000","000000","04A4E5","148401011234567824C233060000010101000000000000000000000000","01","01011B3D3F010181800000000000000024C2AEC2841904A4E5C4BAA92D","1","AEC28419","00","2022-10-07 00:00:00","63"
"128198793","15","1","000000007C31E2FF","2024-10-24 12:27:06","12","","1C","40","01","4","12441C","03","2100","800","1300","0","  0","  0","AE10D1E9","AEC426C3","","2,740","0100006803011512441C3450941A0003201512441C3450941A01010000","","00000000000000000000000000000000000000000000000000000000000000C0006875A9944670000514FCE027AE02EBC0AEC426C3000AB40005140068","0000000000000000000000000000030B7F14EF99BBCBB5000A9E04AC730A7921776D","000000","000000","00968F","1484013200000000268634CB0000000000000000000000000000000000","32","010119283F013281800000000000000026D7AE10D15A00968FC4210F75","1","AE10D15A","00","2024-03-23 00:00:00","63"
"128198795","15","1","000000007C31E2FF","2024-10-24 12:27:08","12","","1C","40","01","4","12441C","03","1300","800","500","0","  0","  0","AE10D1E9","AEC426C3","","2,741","0100006903011512441C3450941C0003201512441C3450941C01010000","","00000000000000000000000000000000000000000000000000000000000000C00069433C4D728A0001F4FCE027AE02EBC0AEC426C3000AB50001F40069","0000000000000000000000000000033539C12E66EBEA15000A9F7F03EC32880FE355","000000","000000","00968F","1484013200000000268634CB0000000000000000000000000000000000","32","010119283F013281800000000000000026D7AE10D15A00968FC4210F75","1","AE10D15A","00","2024-03-23 00:00:00","63"
"128198819","15","1","00000000C8A2C5F5","2024-10-24 12:30:00","12","","1C","40","01","4","12041C","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128198824","15","1","000000007C19B3D9","2024-10-24 12:58:08","12","","1C","40","01","4","12441C","03","2600","800","1800","0","  0","  0","AEC4096A","AEC426C3","","2,742","0100003003011512441C34509B600003201512441C34509B6001010000","","00000000000000000000000000000000000000000000000000000000000000C00030A174FC6142000708FCE027AE030AC0AEC426C3000AB60007080030","00000000000000000000000000000359736C6EA1A29435000AA0AFCDA2B85F14F37A","000000","000000","004E34","1484013200000000256133A60000000000000000000000000000000000","32","010119A53F0132818000000000000000265AAE10D153004E34C4FC8F6E","1","AE10D153","00","2023-11-19 00:00:00","63"
"128198942","15","1","00000000C88B10E4","2024-10-24 16:28:02","12","","1C","40","01","4","12441C","03","1100","800","300","0","  0","  0","AE11AE16","AEC426C3","","2,743","01FFFFA903011512441C3450CC920003201512441C3450CC9201010000","","00000000000000000000000000000000000000000000000000000000000000C00110981A72185F00012CFCE027AE03DCC0AEC426C3000AB700012C0110","00000000000000000000000000000334B7CFA736017368000AA1F2284D07FDA13D87","000000","000000","05528B","148401321234567820C42F080000010101000000000000000000000000","32","01011F3B3F013281800000000000000020C4AEC260B205528BC40B3832","1","AEC260B2","00","2019-12-20 00:00:00","63"
"128198944","15","1","00000000C88B10E4","2024-10-24 16:28:00","12","","1C","40","01","4","12041C","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128198947","15","1","00000000C8C6ED73","2024-10-24 16:34:00","12","","1C","40","01","4","12041C","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128198994","15","1","000000000701C2CA","2024-10-24 16:49:26","12","","1C","40","01","4","12441C","03","1100","800","300","0","  0","  0","AEC40B82","AEC426C3","","2,744","01FFFFDB03011512441C3450D1960003201512441C3450D19601010000","","00000000000000000000000000000000000000000000000000000000000000C000D6FD27D3D4F700012CFCE027AE03F1C0AEC426C3000AB800012C00D6","000000000000000000000000000003FF350082B6CFBDBD000AA25BFBE551506FDC5B","000000","000000","000295","1484010100000000267434B90000000000000000000000000000000000","01","010118A73C01018180000000000000002758AE124BC1000295C443317A","1","AE124BC1","00","2024-07-30 00:00:00","60"
"128202110","15","1","00000000C84AF758","2024-10-24 17:37:37","12","","8E","40","01","4","12448E","03","16300","800","15500","0","  0","  0","AE12760D","AEC426C1","","3,533","01FFFFF703011512448E3450DCE10003201512448E3450DCE101010000","","00000000000000000000000000000000000000000000000000000000000000C008FBB9AE61C76A003C8CFCE027AE0421C0AEC426C1000DCD003C8C08FB","0000000000000000000000000000035B744D4116F6955D000DA6554510BDA3EB428E","000000","000000","005AC4","148401321234567820932ED70000010101000000000000000000000000","32","01011B1E3C0106A1800000000000000024E1AE12761B005AC4C41D2986","1","AE12761B","00","2022-11-07 00:00:00","60"
"128202112","15","1","000000007C987FEB","2024-10-24 17:40:50","12","","8E","40","01","4","12448E","03","7900","800","7100","0","  0","  0","AE10D264","AEC426C1","","3,534","0100002F03011512448E3450DDA20003201512448E3450DDA201010000","","00000000000000000000000000000000000000000000000000000000000000C0002F6A22AA5940001BBCFCE027AE0424C0AEC426C1000DCE001BBC002F","000000000000000000000000000003DBCD5FB6424B9C28000DA7C8569CA34C7BBD71","000000","000000","000D63","148401320000000026CC35100000000000000000000000000000000000","32","0101187B3F01328180000000000000002784AEC29C7F000D63C4F32114","1","AEC29C7F","00","2024-09-12 00:00:00","63"
"128253625","15","1","00000000C33D3B7F","2024-10-24 19:05:40","12","","8E","30","01","4","12348E","03","4600","800","3800","0","  0","  0","AE10E286","AEC426C1","","3,535","01FFFFA503011512348E3450F1840003201512348E3450F18401010000","","00000000000000000000000000000000000000000000000000000000000000C000B05E296A2F04000ED8FCE027AE0479C0AEC426C1000DCF000ED800B0","000000000000000000000000000003EFA29DF423B195B5000DA8E0F6AF7E5ECA3A0D","000000","000000","00E41A","148401320000000120842EC90000010100000000000000000000000000","32","01011F7B3F01328180000000000000002084AEC2841100E41AC43670D6","1","AEC28411","00","2019-10-17 00:00:00","63"
"128253627","15","1","000000007CBF8230","2024-10-24 19:22:15","12","","8E","30","01","4","12348E","03","1900","800","1100","0","  0","  0","AEC29C95","AEC426C1","","3,536","0100000B03011512348E3450F5670003201512348E3450F56701010000","","00000000000000000000000000000000000000000000000000000000000000C0000BC102FD945100044CFCE027AE048AC0AEC426C1000DD000044C000B","000000000000000000000000000003D612AB1DC8517922000DA9692013A2E18502CD","000000","000000","005C46","1484013200000000271A355E0000000000000000000000000000000000","32","010118563C013281800000000000000027A9AE10D151005C46C46AEAE0","1","AE10D151","00","2024-10-19 00:00:00","60"
"128253629","15","1","00000000C337C0EB","2024-10-24 19:27:25","12","","8E","30","01","4","12348E","03","2200","800","1400","0","  0","  0","AE10E198","AEC426C1","","3,537","01FFFFA503011512348E3450F69D0003201512348E3450F69D01010000","","00000000000000000000000000000000000000000000000000000000000000C002A5493DA03F1E000578FCE027AE048FC0AEC426C1000DD100057802A5","0000000000000000000000000000037F1553B1C4CADFD4000DAA24693F9935269747","000000","000000","009749","1484013200000001207C2EC10000010100000000000000000000000000","32","01011F833F0132818000000000000000207CAEC283FB009749C45D3300","1","AEC283FB","00","2019-10-09 00:00:00","63"
"128253631","15","1","00000000C83AD2E7","2024-10-24 19:30:43","12","","8E","30","01","4","12348E","03","1100","800","300","0","  0","  0","AE10D249","AEC426C1","","3,538","0100003E03011512348E3450F7630003201512348E3450F76301010000","","00000000000000000000000000000000000000000000000000000000000000C000C7BF7729944400012CFCE027AE0492C0AEC426C1000DD200012C00C7","000000000000000000000000000003868C06E4EF3AB6C8000DABCD5E33ED8973A4EA","000000","000000","003F78","148401321234567820842EC80000010101000000000000000000000000","32","01011F7B3F01328180000000000000002084AE10D0DB003F78C43C8B3D","1","AE10D0DB","00","2019-10-17 00:00:00","63"
"128253633","15","1","00000000058767C2","2024-10-24 19:31:00","12","","8E","30","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128253636","15","1","000000000701F9E0","2024-10-24 19:31:00","12","","8E","30","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128253639","15","1","00000000C89AD435","2024-10-24 19:31:00","12","","8E","30","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128253642","15","1","0000000004E4424C","2024-10-24 19:31:00","12","","8E","30","01","4","12048E","51","","","","0","  0","  0","","","","","","","","00000000000000000000000000000000000000000000000000000000000000000000","000000","000000","","","","","","","","",""
"128316078","15","1","000000007C892703","2024-10-24 18:59:55","12","","1C","40","01","4","12441C","03","4600","800","3800","0","  0","  0","AE10D1EB","AEC426C3","","2,745","0100008D03011512441C3450F02B0003201512441C3450F02B01010000","","00000000000000000000000000000000000000000000000000000000000000C0008C74AC34F4C7000ED8FCE027AE0473C0AEC426C3000AB9000ED8008C","00000000000000000000000000000351A8830493A387A0000AA33319152B007918F4","000000","000000","012451","148401320000000026B734FC0000000000000000000000000000000000","32","010118ED3F01328180000000000000002712AE10D0DF012451C47EB768","1","AE10D0DF","00","2024-05-21 00:00:00","63"
"128316080","15","1","000000007C892703","2024-10-24 18:59:56","12","","1C","40","01","4","12441C","03","3800","800","3000","0","  0","  0","AE10D1EB","AEC426C3","","2,746","0100008E03011512441C3450F02C0003201512441C3450F02C01010000","","00000000000000000000000000000000000000000000000000000000000000C0008D647F43D1F7000BB8FCE027AE0473C0AEC426C3000ABA000BB8008D","00000000000000000000000000000316118B582482C52F000AA4065B0775103DBAD3","000000","000000","012451","148401320000000026B734FC0000000000000000000000000000000000","32","010118ED3F01328180000000000000002712AE10D0DF012451C47EB768","1","AE10D0DF","00","2024-05-21 00:00:00","63"
"128316591","15","1","00000000C8AB431B","2024-10-24 20:14:38","12","","1C","40","01","4","12441C","03","1500","800","700","0","  0","  0","AE10D10E","AEC426C3","","2,747","0100FFF003011512441C345101AE0003201512441C345101AE01010000","","00000000000000000000000000000000000000000000000000000000000000C000F00247C159820002BCFCE027AE04BEC0AEC426C3000ABB0002BC00F0","0000000000000000000000000000030B6C2816A03468E9000AA58ABC25F6F31E3B57","000000","000000","006F82","1484013212345678246632AA0000010101000000000000000000000000","32","01011B993F01328180000000000000002466AE10D10A006F82C44BDEA6","1","AE10D10A","00","2022-07-07 00:00:00","63"
"128317077","15","1","000000000541BC4C","2024-10-24 20:37:13","12","","1C","40","01","4","12441C","03","2300","800","1500","0","  0","  0","AE11AE16","AEC426C3","","2,748","010100E403011512441C345106F90003201512441C345106F901010000","","00000000000000000000000000000000000000000000000000000000000000C002DDB41F94FA600005DCFCE027AE04D5C0AEC426C3000ABC0005DC02DD","000000000000000000000000000003F768B3D8183F4E79000AA63DF666BE7E359919","000000","000000","02108A","1484010100000000250133460000000000000000000000000000000000","01","01011AFE3F01018180000000000000002501AEC4312C02108AC4AF744C","1","AEC4312C","00","2022-12-09 00:00:00","63"
"128317123","15","1","00000000C8A52E63","2024-10-24 20:39:05","12","","1C","40","01","4","12441C","03","4400","800","3600","0","  0","  0","AEC938D9","AEC426C3","","2,749","0101003D03011512441C345107690003201512441C3451076901010000","","00000000000000000000000000000000000000000000000000000000000000C001791FD8955B3F000E10FCE027AE04D7C0AEC426C3000ABD000E100179","0000000000000000000000000000037621C8D6456CBAAF000AA784FC850CECCFC3D5","000000","000000","00D45D","148401321234567821232F660000010101000000000000000000000000","32","01011EDC3F01328180000000000000002123AE10D0B900D45DC422EB04","1","AE10D0B9","00","2020-03-24 00:00:00","63"
"128339319","15","1","0000000094BCB1C4","2024-10-25 00:15:40","12","","1C","40","01","4","12441C","03","3400","800","2600","0","  0","  0","AEC29CA2","AEC426C3","","2,750","0100000D03011512441C34513A2C0003201512441C34513A2C01010000","","00000000000000000000000000000000000000000000000000000000000000C0000DEC6E8F78EA000A28FCE027AF000FC0AEC426C3000ABE000A28000D","00000000000000000000000000000388B8F35B6F9229AC000AA88609C3E20E302D7F","000000","000000","00CC0D","1484013200000000274C358F0000010101000000000000000000000000","32","010118623C0132818000000000000000279DAE10D26900CC0DC474E17E","1","AE10D269","00","2024-10-07 00:00:00","60"
"128339321","15","1","0000000094BCB1C4","2024-10-25 00:15:43","12","","1C","40","01","4","12441C","03","2600","800","1800","0","  0","  0","AEC29CA2","AEC426C3","","2,751","0100000E03011512441C34513A2F0003201512441C34513A2F01010000","","00000000000000000000000000000000000000000000000000000000000000C0000EEBC20E7CAA000708FCE027AF000FC0AEC426C3000ABF000708000E","0000000000000000000000000000037074F67BE8F1C006000AA9EDBC6B629F11327F","000000","000000","00CC0D","1484013200000000274C358F0000010101000000000000000000000000","32","010118623C0132818000000000000000279DAE10D26900CC0DC474E17E","1","AE10D269","00","2024-10-07 00:00:00","60"
